3086921;1830373;1587867;1642920;
3544188;2051804;1717521;1761209;
3272283;1900627;1653001;1712421;
3382695;1923223;1659203;1697857;
3348849;1863699;1471579;1478645;
2998677;1648589;1423462;1490237;
3358679;1957082;1637134;1688811;
3343550;1907938;1542614;1573673;
3583151;2047254;1688884;1717700;
3283653;1924130;1520083;1529319;
