15125035;8557802;6416313;6423002;
13245720;7560591;6135791;6181089;
12849726;7289593;6039494;6127154;
12658083;7280736;6135534;6288100;
13237711;7710369;6392583;6550178;
12184059;7115727;6103703;6329387;
14087109;8380628;6590751;6614567;
13272173;7471758;6103229;6193087;
12406337;7273502;6236170;6326175;
13331014;7576917;6196246;6292989;
