526899;301855;255555;262083;
567843;335682;266834;271305;
530145;308280;255314;256233;
603600;360852;297224;298703;
552095;322268;261322;272063;
502276;292458;238099;242734;
485397;279698;251138;262269;
530902;289857;225591;228543;
585564;331116;256144;256202;
572832;332843;269015;269990;
