4434;3067;3090;3073;
8767;4847;3360;2980;
6320;3874;3614;3635;
9356;5137;3326;3326;
4340;2735;2177;2376;
6660;3582;3024;3141;
11367;6292;4133;3894;
4203;2190;1680;1814;
3573;2097;1971;2095;
5386;3579;2443;2116;
