518907;298907;255010;260598;
559962;330654;266662;269172;
516840;302674;254791;255991;
599025;357114;297117;298336;
542549;316399;261278;269561;
494873;288691;236906;241363;
475590;277164;248736;258694;
520037;285475;225421;227669;
572906;325461;255457;256158;
560245;329218;268678;269399;
