3108204;1839995;1589815;1649967;
3573158;2064998;1718546;1767618;
3298996;1909026;1655333;1721634;
3408730;1932396;1669892;1702037;
3384849;1877655;1473326;1478958;
3030468;1661437;1424282;1499970;
3388581;1971221;1637761;1696201;
3376631;1924123;1544516;1580835;
3617725;2065484;1695883;1723572;
3314825;1938870;1520328;1531664;
